Apparent Power VA

entity_id,state,last_changed
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T11:51:03.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:51:11.749Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T11:51:27.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:51:33.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T11:51:41.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:51:49.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T11:52:01.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:52:07.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T11:52:13.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:52:25.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T11:52:35.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:52:41.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:52:51.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:52:59.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T11:53:23.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:53:29.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T11:53:39.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:53:45.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T11:53:53.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:54:03.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:54:09.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:54:15.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:54:25.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:54:31.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:54:43.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:54:51.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:55:01.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:55:09.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:55:17.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:55:23.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T11:55:31.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:55:37.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:55:45.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:55:51.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:55:59.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:56:05.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:56:23.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:56:29.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:56:35.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:56:41.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:56:57.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:57:09.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:57:15.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:57:21.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:57:27.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:57:33.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:57:43.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:57:49.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:57:59.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:58:07.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T11:58:25.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:58:35.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:59:01.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:59:07.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T11:59:13.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:59:19.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T11:59:25.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T11:59:33.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T11:59:55.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:00:01.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:00:11.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:00:19.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:00:31.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:00:41.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:00:53.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:01:03.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:01:13.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:01:19.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:01:29.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:01:35.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:01:51.592Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:01:57.584Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:02:15.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:02:23.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:02:35.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:02:41.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:02:47.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:02:57.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:03:05.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:03:13.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:03:21.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:03:27.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:03:33.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:03:41.558Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:03:47.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:03:53.750Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.63,2026-09-05T12:04:19.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:04:25.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:04:37.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:04:43.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:04:59.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:05:05.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:05:15.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:05:21.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:05:29.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:05:35.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:05:57.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:06:03.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:06:15.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:06:23.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:06:33.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:06:39.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:06:49.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:06:57.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:07:15.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:07:21.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:07:29.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:07:35.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:07:45.950Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:07:51.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:08:01.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:08:09.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:08:15.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:08:27.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:08:39.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:08:45.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:08:57.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:09:03.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:09:17.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:09:23.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:09:33.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:09:39.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:09:45.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:09:55.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:10:01.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:10:07.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:10:15.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:10:23.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:10:35.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:10:43.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:11:01.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:11:07.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:11:15.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:11:21.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:11:27.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:11:33.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:11:43.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:11:51.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:12:01.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:12:09.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:12:21.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:12:29.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:12:37.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:12:43.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:12:53.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:12:59.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:13:07.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:13:13.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:13:19.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:13:25.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:13:45.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:13:53.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:14:11.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:14:17.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:14:25.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:14:31.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:14:41.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:14:49.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:15:07.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:15:15.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:15:23.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:15:31.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:15:37.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:15:43.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:15:53.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:15:59.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:16:07.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:16:13.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:16:21.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:16:27.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:16:39.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:16:45.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:17:03.592Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:17:09.951Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:17:19.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:17:25.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:17:31.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:17:37.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:17:45.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:17:51.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:17:59.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:18:07.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:18:13.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:18:21.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:18:31.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:18:37.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:18:49.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:18:55.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:19:09.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:19:15.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:19:23.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:19:33.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:19:45.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:19:53.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:20:01.573Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:20:07.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:20:19.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:20:25.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:20:31.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:20:37.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:20:51.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:20:59.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:21:07.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:21:13.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:21:25.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:21:31.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:21:41.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:21:47.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.71,2026-09-05T12:21:53.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:21:59.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:22:05.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:22:11.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:22:17.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:22:23.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:22:35.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:22:43.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:22:49.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:23:01.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.74,2026-09-05T12:23:13.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:23:19.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.74,2026-09-05T12:23:35.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:23:45.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:23:51.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:23:57.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:24:05.954Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:24:11.750Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:24:17.753Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:24:31.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:24:37.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:24:43.742Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.74,2026-09-05T12:24:59.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:25:05.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:25:11.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:25:19.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:25:31.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:25:39.548Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:25:49.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:25:59.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.73,2026-09-05T12:26:05.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:26:11.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:26:17.948Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:26:27.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:26:47.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:26:53.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.72,2026-09-05T12:27:03.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:27:09.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:27:15.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:27:21.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:27:31.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:27:37.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:27:49.549Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:27:57.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.70,2026-09-05T12:28:05.950Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:28:11.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:28:17.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:28:25.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:28:31.748Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:28:37.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:28:43.550Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:28:49.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:28:57.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:29:03.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:29:09.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:29:25.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:29:31.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:29:39.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.69,2026-09-05T12:30:03.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:30:09.543Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.68,2026-09-05T12:30:29.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:30:37.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:30:45.747Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:30:51.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:31:05.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:31:11.542Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:31:17.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:31:23.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:31:37.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:31:43.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:31:49.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:31:59.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.67,2026-09-05T12:32:07.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:32:15.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:32:23.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:32:29.580Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:32:35.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:32:41.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:32:53.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:32:59.745Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:33:05.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:33:11.546Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:33:21.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:33:27.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:33:33.744Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:33:39.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.64,2026-09-05T12:33:51.743Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:33:57.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:34:13.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:34:19.547Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:34:27.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:34:33.545Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.65,2026-09-05T12:34:43.544Z
sensor.keuken_stekker_vaatwasser_apparent_power,0.00,2026-09-05T12:34:55.746Z
sensor.keuken_stekker_vaatwasser_apparent_power,2.66,2026-09-05T12:35:23.746Z
